date,organisationId,brand,valorisation,est_derniere_date
2025-04-14,BORD,ADG Diffusion,455.0,False
2025-04-14,BORD,Atelierbox,6168.8,False
2025-04-14,BORD,Auzou Editions,5027.68,False
2025-04-14,BORD,BB & Co,726.71,False
2025-04-14,BORD,Bayard Jeunesse,789.3,False
2025-04-14,BORD,Belle Lurette,652.8,False
2025-04-14,BORD,Biberon français,178.95,False
2025-04-14,BORD,Bibs,770.32,False
2025-04-14,BORD,Bioviva,1505.57,False
2025-04-14,BORD,BlackRock Games,1045.06,False
2025-04-14,BORD,Bob Snail,60.09,False
2025-04-14,BORD,Bobballs,672.0,False
2025-04-14,BORD,Bonbonrama,1196.51,False
2025-04-14,BORD,Buki,1019.99,False
2025-04-14,BORD,Burago,42.84,False
2025-04-14,BORD,CMP,546.15,False
2025-04-14,BORD,Cartes d'Art,466.15,False
2025-04-14,BORD,Cello,11.5,False
2025-04-14,BORD,Chaks,962.74,False
2025-04-14,BORD,Chef Club,349.04,False
2025-04-14,BORD,Chillys,114.61,False
2025-04-14,BORD,Chocli,328.86,False
2025-04-14,BORD,Chupa Chups,26.01,False
2025-04-14,BORD,Clairefontaine,750.29,False
2025-04-14,BORD,Cloud B,130.0,False
2025-04-14,BORD,Crayon Rocks,56.4,False
2025-04-14,BORD,Crocodile Creek,32.7,False
2025-04-14,BORD,Djeco,11344.37,False
2025-04-14,BORD,Dock & Bay,487.32,False
2025-04-14,BORD,Doudou & Cie,1443.37,False
2025-04-14,BORD,Dujardin,395.14,False
2025-04-14,BORD,En Cavale,25.2,False
2025-04-14,BORD,Erzi,1341.96,False
2025-04-14,BORD,Fizzy,15.6,False
2025-04-14,BORD,Frizzy Pazzy,19.44,False
2025-04-14,BORD,Gigamic,1807.64,False
2025-04-14,BORD,Glo Pals,148.32,False
2025-04-14,BORD,Globber,1460.95,False
2025-04-14,BORD,Graine Créative,5476.98,False
2025-04-14,BORD,Grim'tout,239.95,False
2025-04-14,BORD,Grund,17.33,False
2025-04-14,BORD,HOME DECO FACTORY,34.3,False
2025-04-14,BORD,HOME DECO KIDS,38.0,False
2025-04-14,BORD,HelloHossy,965.4,False
2025-04-14,BORD,Helvetiq,120.0,False
2025-04-14,BORD,Hindbag,1933.82,False
2025-04-14,BORD,Histoire d'Ours,2707.71,False
2025-04-14,BORD,Histoire d'ours,68.85,False
2025-04-14,BORD,IELLO,484.18,False
2025-04-14,BORD,Ikita,624.56,False
2025-04-14,BORD,Inuwet,1822.13,False
2025-04-14,BORD,JE CHERCHE UNE IDEE,55.2,False
2025-04-14,BORD,Jactal,165.19,False
2025-04-14,BORD,Janod,11802.35,False
2025-04-14,BORD,Jellycat,2611.4,False
2025-04-14,BORD,JeuJura,122.46,False
2025-04-14,BORD,KIMANE,794.76,False
2025-04-14,BORD,Kaloo,3878.44,False
2025-04-14,BORD,Keel Toys,670.22,False
2025-04-14,BORD,Ki ET LA,622.55,False
2025-04-14,BORD,Kiddikutter,84.7,False
2025-04-14,BORD,Kidywolf,3358.2,False
2025-04-14,BORD,Kimane,122.67,False
2025-04-14,BORD,Kiub,26.84,False
2025-04-14,BORD,Kknekki,18.7,False
2025-04-14,BORD,Koziol,290.95,False
2025-04-14,BORD,L'Ours Français,374.44,False
2025-04-14,BORD,LA POULE QUI POND,146.73,False
2025-04-14,BORD,La Petite Epicerie,3580.77,False
2025-04-14,BORD,La case de cousin Paul,382.86,False
2025-04-14,BORD,Labay,231.13,False
2025-04-14,BORD,Legami,3054.02,False
2025-04-14,BORD,Les Petites Dates,139.1,False
2025-04-14,BORD,Les Petits Zodiaques,116.0,False
2025-04-14,BORD,Lilliputiens,4492.93,False
2025-04-14,BORD,Little Dutch,256.95,False
2025-04-14,BORD,Little L,106.8,False
2025-04-14,BORD,MDS,13.7,False
2025-04-14,BORD,MISTER GADGET,153.2,False
2025-04-14,BORD,MOB,569.05,False
2025-04-14,BORD,Marc Vidal,171.6,False
2025-04-14,BORD,Marcel et Joachim,124.55,False
2025-04-14,BORD,Marky,99.84,False
2025-04-14,BORD,Martinelia,311.31,False
2025-04-14,BORD,Martinex,195.0,False
2025-04-14,BORD,Maïlou,135.61,False
2025-04-14,BORD,Mercier,195.55,False
2025-04-14,BORD,Metalmorphose,2036.39,False
2025-04-14,BORD,Milan,2186.17,False
2025-04-14,BORD,Milhe et Avons,107.04,False
2025-04-14,BORD,Minus Editions,140.61,False
2025-04-14,BORD,Nailmatic,545.49,False
2025-04-14,BORD,Nathan,2027.34,False
2025-04-14,BORD,OMY,3948.66,False
2025-04-14,BORD,Ooly,206.55,False
2025-04-14,BORD,Ouate,247.66,False
2025-04-14,BORD,PARIS 2024,1020.73,False
2025-04-14,BORD,PEZ,65.05,False
2025-04-14,BORD,PLUS PLUS,1130.65,False
2025-04-14,BORD,POMEA,1262.19,False
2025-04-14,BORD,POPPIK,781.37,False
2025-04-14,BORD,Pandacraft,97.5,False
2025-04-14,BORD,Paola Reina,613.54,False
2025-04-14,BORD,Papo,1360.72,False
2025-04-14,BORD,Party Deco,1784.44,False
2025-04-14,BORD,Petit Boum,327.72,False
2025-04-14,BORD,Petit Truc,180.9,False
2025-04-14,BORD,Piatnik,348.14,False
2025-04-14,BORD,Pieces & Peace,377.81,False
2025-04-14,BORD,Pixie Games,298.5,False
2025-04-14,BORD,Poule Party,1119.4,False
2025-04-14,BORD,Professor Puzzle,7087.34,False
2025-04-14,BORD,Puzzle Michèle Wilson,25.5,False
2025-04-14,BORD,Quut,269.78,False
2025-04-14,BORD,Robotime,5768.9,False
2025-04-14,BORD,Rosajou,355.92,False
2025-04-14,BORD,Sam & Julia,676.09,False
2025-04-14,BORD,Sassi,312.99,False
2025-04-14,BORD,Sentosphère,1523.63,False
2025-04-14,BORD,So Family,623.2,False
2025-04-14,BORD,Souza,1520.37,False
2025-04-14,BORD,Spunky,5.52,False
2025-04-14,BORD,Studio Roof,1065.5,False
2025-04-14,BORD,SuperPetit,1465.41,False
2025-04-14,BORD,Sycomore,937.08,False
2025-04-14,BORD,THE CONCEPT FACTORY,6.0,False
2025-04-14,BORD,Tata Clairette,14.0,False
2025-04-14,BORD,Tichoups,206.55,False
2025-04-14,BORD,Top Bright,229.92,False
2025-04-14,BORD,Tossit,207.0,False
2025-04-14,BORD,Tourbillon,280.55,False
2025-04-14,BORD,Trixie,12957.52,False
2025-04-14,BORD,Trolli,27.0,False
2025-04-14,BORD,True Gum,118.56,False
2025-04-14,BORD,Tutti Frutti,5.0,False
2025-04-14,BORD,Ty,759.93,False
2025-04-14,BORD,Vilac,7359.47,False
2025-04-14,BORD,Wurm,248.82,False
2025-04-14,BORD,Yoto play,638.89,False
2025-04-14,BORD,Yuko B,788.34,False
2025-04-14,LEVAL,ADG Diffusion,259.85,False
2025-04-14,LEVAL,Atelierbox,4117.06,False
2025-04-14,LEVAL,Auzou Editions,3528.76,False
2025-04-14,LEVAL,BB & Co,588.94,False
2025-04-14,LEVAL,BD Kids,137.65,False
2025-04-14,LEVAL,Bayard Jeunesse,694.69,False
2025-04-14,LEVAL,Belle Lurette,720.6,False
2025-04-14,LEVAL,Bibs,418.42,False
2025-04-14,LEVAL,Bioviva,1411.33,False
2025-04-14,LEVAL,BlackRock Games,524.21,False
2025-04-14,LEVAL,Bob Snail,176.55,False
2025-04-14,LEVAL,Bobballs,529.2,False
2025-04-14,LEVAL,Bonbonrama,384.11,False
2025-04-14,LEVAL,Buki,482.23,False
2025-04-14,LEVAL,Burago,309.96,False
2025-04-14,LEVAL,CMP,627.75,False
2025-04-14,LEVAL,Cartes d'Art,444.85,False
2025-04-14,LEVAL,Cello,15.18,False
2025-04-14,LEVAL,Chef Club,616.17,False
2025-04-14,LEVAL,Chocli,266.22,False
2025-04-14,LEVAL,Chupa Chups,29.41,False
2025-04-14,LEVAL,Cloud B,267.5,False
2025-04-14,LEVAL,Crayon Rocks,58.77,False
2025-04-14,LEVAL,Djeco,4938.53,False
2025-04-14,LEVAL,Doudou & Cie,1609.46,False
2025-04-14,LEVAL,Dujardin,355.84,False
2025-04-14,LEVAL,Erzi,700.7,False
2025-04-14,LEVAL,Fizzy,6.0,False
2025-04-14,LEVAL,Frizzy Pazzy,11.34,False
2025-04-14,LEVAL,Gigamic,1362.95,False
2025-04-14,LEVAL,Glo Pals,290.46,False
2025-04-14,LEVAL,Globber,739.05,False
2025-04-14,LEVAL,Graine Créative,4143.54,False
2025-04-14,LEVAL,Grim'tout,274.91,False
2025-04-14,LEVAL,HelloHossy,849.3,False
2025-04-14,LEVAL,Hindbag,608.0,False
2025-04-14,LEVAL,Histoire d'Ours,2234.44,False
2025-04-14,LEVAL,Histoire d'ours,114.75,False
2025-04-14,LEVAL,IELLO,529.44,False
2025-04-14,LEVAL,Inuwet,1609.78,False
2025-04-14,LEVAL,Janod,8270.84,False
2025-04-14,LEVAL,Jellycat,2498.8,False
2025-04-14,LEVAL,KIMANE,882.47,False
2025-04-14,LEVAL,Kaloo,1013.62,False
2025-04-14,LEVAL,Keel Toys,812.82,False
2025-04-14,LEVAL,Kiddikutter,107.8,False
2025-04-14,LEVAL,Kidywolf,3481.27,False
2025-04-14,LEVAL,Kimane,187.24,False
2025-04-14,LEVAL,Kknekki,75.9,False
2025-04-14,LEVAL,L'Ours Français,340.4,False
2025-04-14,LEVAL,LA POULE QUI POND,48.16,False
2025-04-14,LEVAL,La Petite Epicerie,3244.02,False
2025-04-14,LEVAL,Labay,106.5,False
2025-04-14,LEVAL,Le Caton,52.05,False
2025-04-14,LEVAL,Legami,2627.5,False
2025-04-14,LEVAL,Les Petites Dates,51.6,False
2025-04-14,LEVAL,Les Petits Zodiaques,300.0,False
2025-04-14,LEVAL,Lilliputiens,2472.15,False
2025-04-14,LEVAL,Little Dutch,529.65,False
2025-04-14,LEVAL,Little L,249.56,False
2025-04-14,LEVAL,MDS,43.3,False
2025-04-14,LEVAL,MISTER GADGET,24.0,False
2025-04-14,LEVAL,MOB,438.62,False
2025-04-14,LEVAL,Marc Vidal,176.4,False
2025-04-14,LEVAL,Marcel et Joachim,62.56,False
2025-04-14,LEVAL,Marky,199.68,False
2025-04-14,LEVAL,Martinelia,261.65,False
2025-04-14,LEVAL,Martinex,105.0,False
2025-04-14,LEVAL,Mercier,138.91,False
2025-04-14,LEVAL,Metalmorphose,792.43,False
2025-04-14,LEVAL,Micro,1425.17,False
2025-04-14,LEVAL,Milan,1627.41,False
2025-04-14,LEVAL,Minus Editions,471.27,False
2025-04-14,LEVAL,Monjour,254.9,False
2025-04-14,LEVAL,Nailmatic,2266.85,False
2025-04-14,LEVAL,Nathan,1691.57,False
2025-04-14,LEVAL,OMY,2772.73,False
2025-04-14,LEVAL,Ooly,197.79,False
2025-04-14,LEVAL,Ouate,143.38,False
2025-04-14,LEVAL,PEZ,83.14,False
2025-04-14,LEVAL,PLUS PLUS,815.62,False
2025-04-14,LEVAL,POMEA,886.33,False
2025-04-14,LEVAL,POPPIK,1046.58,False
2025-04-14,LEVAL,Papo,1122.73,False
2025-04-14,LEVAL,Party Deco,1626.72,False
2025-04-14,LEVAL,Petit Boum,648.22,False
2025-04-14,LEVAL,Petit Truc,120.6,False
2025-04-14,LEVAL,Piatnik,262.33,False
2025-04-14,LEVAL,Pieces & Peace,455.54,False
2025-04-14,LEVAL,Pixie Games,199.0,False
2025-04-14,LEVAL,Poule Party,1881.85,False
2025-04-14,LEVAL,Professor Puzzle,359.96,False
2025-04-14,LEVAL,Puzzle Michèle Wilson,34.0,False
2025-04-14,LEVAL,Quut,120.15,False
2025-04-14,LEVAL,Robotime,4625.36,False
2025-04-14,LEVAL,Rosajou,625.45,False
2025-04-14,LEVAL,Sam & Julia,588.28,False
2025-04-14,LEVAL,Sassi,205.18,False
2025-04-14,LEVAL,Sentosphère,1254.9,False
2025-04-14,LEVAL,So Family,651.11,False
2025-04-14,LEVAL,Souza,2412.45,False
2025-04-14,LEVAL,Studio Roof,850.0,False
2025-04-14,LEVAL,SuperPetit,1579.49,False
2025-04-14,LEVAL,Sycomore,915.82,False
2025-04-14,LEVAL,Tichoups,454.95,False
2025-04-14,LEVAL,Tossit,138.0,False
2025-04-14,LEVAL,Tourbillon,278.22,False
2025-04-14,LEVAL,Trixie,6253.34,False
2025-04-14,LEVAL,Tutti Frutti,4.0,False
2025-04-14,LEVAL,Ty,652.67,False
2025-04-14,LEVAL,Vilac,2187.39,False
2025-04-14,LEVAL,Yoto play,1314.76,False
2025-04-14,LEVAL,Yuko B,661.51,False
2025-04-14,STRA,ADG Diffusion,395.36,False
2025-04-14,STRA,AMSCAN,215.78,False
2025-04-14,STRA,Amadeus,12.99,False
2025-04-14,STRA,Amedeus les Petits,7.55,False
2025-04-14,STRA,Atelierbox,2133.06,False
2025-04-14,STRA,Auzou Editions,5820.32,False
2025-04-14,STRA,Ava & May,18.96,False
2025-04-14,STRA,BB & Co,902.66,False
2025-04-14,STRA,BD Kids,143.64,False
2025-04-14,STRA,BS Toys,182.93,False
2025-04-14,STRA,Bananagrams,37.0,False
2025-04-14,STRA,Bayard Jeunesse,1311.59,False
2025-04-14,STRA,Belle Lurette,254.5,False
2025-04-14,STRA,Biberon français,23.5,False
2025-04-14,STRA,Bibs,477.28,False
2025-04-14,STRA,Bioviva,1192.63,False
2025-04-14,STRA,BlackRock Games,704.9,False
2025-04-14,STRA,Bobballs,632.8,False
2025-04-14,STRA,Bonbonrama,427.49,False
2025-04-14,STRA,Buki,843.1,False
2025-04-14,STRA,Burago,134.88,False
2025-04-14,STRA,CMP,482.55,False
2025-04-14,STRA,COOK CONCEPT,15.0,False
2025-04-14,STRA,Cartes d'Art,529.75,False
2025-04-14,STRA,Cello,11.04,False
2025-04-14,STRA,Chaks,312.45,False
2025-04-14,STRA,Chef Club,887.98,False
2025-04-14,STRA,Chillys,251.22,False
2025-04-14,STRA,Chocli,172.26,False
2025-04-14,STRA,Chupa Chups,22.95,False
2025-04-14,STRA,Clairefontaine,293.22,False
2025-04-14,STRA,Cloud B,378.0,False
2025-04-14,STRA,Crayon Rocks,51.66,False
2025-04-14,STRA,Crocodile Creek,16.36,False
2025-04-14,STRA,Dantoy,119.96,False
2025-04-14,STRA,Djeco,7736.7,False
2025-04-14,STRA,Dock & Bay,289.04,False
2025-04-14,STRA,Doudou & Cie,1499.46,False
2025-04-14,STRA,Dujardin,348.93,False
2025-04-14,STRA,Eat My Socks,103.6,False
2025-04-14,STRA,Edition Animées,11.38,False
2025-04-14,STRA,Erzi,1036.16,False
2025-04-14,STRA,Fizzy,4.2,False
2025-04-14,STRA,Frizzy Pazzy,10.53,False
2025-04-14,STRA,GRECH & CO.,663.11,False
2025-04-14,STRA,Gigamic,1269.61,False
2025-04-14,STRA,Glo Pals,173.04,False
2025-04-14,STRA,Globber,1613.65,False
2025-04-14,STRA,Graine Créative,4148.69,False
2025-04-14,STRA,Great Pretenders,27.0,False
2025-04-14,STRA,Grim'tout,205.25,False
2025-04-14,STRA,Grund,11.56,False
2025-04-14,STRA,HOME DECO FACTORY,84.7,False
2025-04-14,STRA,HOME DECO KIDS,66.5,False
2025-04-14,STRA,HelloHossy,1005.75,False
2025-04-14,STRA,Helvetiq,296.83,False
2025-04-14,STRA,Hindbag,1174.58,False
2025-04-14,STRA,Histoire d'Ours,2777.19,False
2025-04-14,STRA,Histoire d'ours,53.55,False
2025-04-14,STRA,IELLO,408.34,False
2025-04-14,STRA,Ikita,183.26,False
2025-04-14,STRA,Inuwet,1419.3,False
2025-04-14,STRA,Jactal,91.57,False
2025-04-14,STRA,Janod,9587.73,False
2025-04-14,STRA,Jellycat,672.4,False
2025-04-14,STRA,JeuJura,244.92,False
2025-04-14,STRA,KIMANE,533.91,False
2025-04-14,STRA,Kaloo,1480.19,False
2025-04-14,STRA,Keel Toys,556.14,False
2025-04-14,STRA,Ki ET LA,142.65,False
2025-04-14,STRA,Kiddikutter,107.8,False
2025-04-14,STRA,Kids Concept,339.53,False
2025-04-14,STRA,Kidywolf,2985.21,False
2025-04-14,STRA,Kimane,142.04,False
2025-04-14,STRA,Kiub,210.81,False
2025-04-14,STRA,Kknekki,409.2,False
2025-04-14,STRA,Koziol,92.2,False
2025-04-14,STRA,L'Ours Français,204.24,False
2025-04-14,STRA,LA POULE QUI POND,66.45,False
2025-04-14,STRA,LIEWOOD,72.8,False
2025-04-14,STRA,La Petite Epicerie,2963.98,False
2025-04-14,STRA,La case de cousin Paul,305.8,False
2025-04-14,STRA,Labay,35.25,False
2025-04-14,STRA,Lamazuna,228.25,False
2025-04-14,STRA,Legami,6699.91,False
2025-04-14,STRA,Les Petites Dates,263.0,False
2025-04-14,STRA,Les Petits Zodiaques,448.0,False
2025-04-14,STRA,Life in a Bag,310.8,False
2025-04-14,STRA,Lilliputiens,3645.1,False
2025-04-14,STRA,Little Dutch,230.4,False
2025-04-14,STRA,Little L,150.7,False
2025-04-14,STRA,Lulu Copenhagen,182.5,False
2025-04-14,STRA,MISTER GADGET,163.25,False
2025-04-14,STRA,MOB,626.81,False
2025-04-14,STRA,Madame Stoltz,577.77,False
2025-04-14,STRA,Mango éditions,1177.39,False
2025-04-14,STRA,Marc Vidal,296.5,False
2025-04-14,STRA,Marcel et Joachim,93.32,False
2025-04-14,STRA,Martinelia,92.77,False
2025-04-14,STRA,Martinex,45.0,False
2025-04-14,STRA,Maïlou,351.62,False
2025-04-14,STRA,Mercier,115.63,False
2025-04-14,STRA,Metalmorphose,341.86,False
2025-04-14,STRA,Milan,1918.66,False
2025-04-14,STRA,Minikane,706.2,False
2025-04-14,STRA,Minus Editions,146.13,False
2025-04-14,STRA,Money Walkie,15.75,False
2025-04-14,STRA,Monjour,318.7,False
2025-04-14,STRA,Moonie,30.5,False
2025-04-14,STRA,Morphée,50.0,False
2025-04-14,STRA,My Little Day,190.22,False
2025-04-14,STRA,Nailmatic,647.07,False
2025-04-14,STRA,Namaki,91.01,False
2025-04-14,STRA,Nathan,1631.23,False
2025-04-14,STRA,Nobodinoz,231.92,False
2025-04-14,STRA,OMY,1931.26,False
2025-04-14,STRA,Ooly,266.26,False
2025-04-14,STRA,Ouate,663.71,False
2025-04-14,STRA,PEZ,73.68,False
2025-04-14,STRA,PLUS PLUS,748.97,False
2025-04-14,STRA,POMEA,1122.31,False
2025-04-14,STRA,POPPIK,527.88,False
2025-04-14,STRA,Pandacraft,45.0,False
2025-04-14,STRA,Paola Reina,170.81,False
2025-04-14,STRA,Papo,1696.8,False
2025-04-14,STRA,Party Deco,2117.56,False
2025-04-14,STRA,Petit Artichaut,6.75,False
2025-04-14,STRA,Petit Boum,428.71,False
2025-04-14,STRA,Petit Truc,46.9,False
2025-04-14,STRA,Piatnik,23.32,False
2025-04-14,STRA,Pieces & Peace,237.1,False
2025-04-14,STRA,Pierrot Gourmand,76.48,False
2025-04-14,STRA,Pixie Games,417.9,False
2025-04-14,STRA,Play&Go,45.0,False
2025-04-14,STRA,Poule Party,2073.85,False
2025-04-14,STRA,Quartier Libre,302.63,False
2025-04-14,STRA,Quut,433.12,False
2025-04-14,STRA,Respire,24.07,False
2025-04-14,STRA,Rice,20.28,False
2025-04-14,STRA,Robotime,5783.25,False
2025-04-14,STRA,Rockahula,269.87,False
2025-04-14,STRA,Rosajou,257.12,False
2025-04-14,STRA,SI SI La Paillette,5.3,False
2025-04-14,STRA,Sam & Julia,503.45,False
2025-04-14,STRA,Sassi,362.29,False
2025-04-14,STRA,Scoot and Ride,64.9,False
2025-04-14,STRA,Sentosphère,1029.35,False
2025-04-14,STRA,So Family,728.77,False
2025-04-14,STRA,Souza,1418.0,False
2025-04-14,STRA,Splash,11.36,False
2025-04-14,STRA,Studio Roof,380.25,False
2025-04-14,STRA,SuperPetit,1036.59,False
2025-04-14,STRA,Sycomore,784.11,False
2025-04-14,STRA,THE CONCEPT FACTORY,25.5,False
2025-04-14,STRA,Tata Clairette,9.25,False
2025-04-14,STRA,Tichoups,1348.65,False
2025-04-14,STRA,Top Bright,149.27,False
2025-04-14,STRA,Tossit,120.75,False
2025-04-14,STRA,Tourbillon,301.58,False
2025-04-14,STRA,Trixie,9785.86,False
2025-04-14,STRA,Trolli,25.5,False
2025-04-14,STRA,Tutti Frutti,5.0,False
2025-04-14,STRA,Ty,593.4,False
2025-04-14,STRA,Vilac,7396.02,False
2025-04-14,STRA,Vissevasse,904.58,False
2025-04-14,STRA,Wurm,209.32,False
2025-04-14,STRA,Yoto play,647.66,False
2025-04-14,STRA,Yuko B,745.19,False
2025-04-14,VERS,ADG Diffusion,241.38,False
2025-04-14,VERS,AMSCAN,127.06,False
2025-04-14,VERS,Atelierbox,3881.79,False
2025-04-14,VERS,Auzou Editions,3820.49,False
2025-04-14,VERS,Ava & May,444.5,False
2025-04-14,VERS,BB & Co,603.11,False
2025-04-14,VERS,BD Kids,23.94,False
2025-04-14,VERS,BS Toys,170.34,False
2025-04-14,VERS,BT Chaps,11.03,False
2025-04-14,VERS,Bananagrams,27.75,False
2025-04-14,VERS,Bayard Jeunesse,715.87,False
2025-04-14,VERS,Belle Lurette,434.9,False
2025-04-14,VERS,Biberon français,151.8,False
2025-04-14,VERS,Bibs,104.71,False
2025-04-14,VERS,Bioviva,856.97,False
2025-04-14,VERS,BlackRock Games,378.7,False
2025-04-14,VERS,Bobballs,772.8,False
2025-04-14,VERS,Bonbonrama,558.93,False
2025-04-14,VERS,Buki,505.04,False
2025-04-14,VERS,Burago,2.04,False
2025-04-14,VERS,CMP,563.8,False
2025-04-14,VERS,COOK CONCEPT,10.0,False
2025-04-14,VERS,Cartes d'Art,494.9,False
2025-04-14,VERS,Cello,12.42,False
2025-04-14,VERS,Chaks,298.68,False
2025-04-14,VERS,Chef Club,883.39,False
2025-04-14,VERS,Chillys,246.61,False
2025-04-14,VERS,Chocli,125.28,False
2025-04-14,VERS,Chupa Chups,35.87,False
2025-04-14,VERS,Clairefontaine,202.55,False
2025-04-14,VERS,Cloud B,400.0,False
2025-04-14,VERS,Cléopatre,430.79,False
2025-04-14,VERS,Crayon Rocks,58.08,False
2025-04-14,VERS,Crocodile Creek,18.0,False
2025-04-14,VERS,Cui Cui Soda,88.0,False
2025-04-14,VERS,Djeco,6107.45,False
2025-04-14,VERS,Dock & Bay,349.52,False
2025-04-14,VERS,Doudou & Cie,860.47,False
2025-04-14,VERS,Dujardin,382.4,False
2025-04-14,VERS,Eau Neuve,7.4,False
2025-04-14,VERS,Edition Animées,77.75,False
2025-04-14,VERS,En Cavale,50.4,False
2025-04-14,VERS,Erzi,828.11,False
2025-04-14,VERS,Fisura,91.2,False
2025-04-14,VERS,Fizzy,11.4,False
2025-04-14,VERS,Frizzy Pazzy,8.1,False
2025-04-14,VERS,GRECH & CO.,855.16,False
2025-04-14,VERS,Gigamic,1244.7,False
2025-04-14,VERS,Glo Pals,129.78,False
2025-04-14,VERS,Globber,1758.5,False
2025-04-14,VERS,Graine Créative,8826.04,False
2025-04-14,VERS,Grim'tout,213.21,False
2025-04-14,VERS,Grund,5.78,False
2025-04-14,VERS,HOME DECO FACTORY,1.95,False
2025-04-14,VERS,HOME DECO KIDS,38.0,False
2025-04-14,VERS,HelloHossy,879.6,False
2025-04-14,VERS,Helvetiq,233.53,False
2025-04-14,VERS,Hindbag,874.38,False
2025-04-14,VERS,Histoire d'Ours,2102.05,False
2025-04-14,VERS,Histoire d'ours,61.2,False
2025-04-14,VERS,IELLO,820.99,False
2025-04-14,VERS,Iello,35.62,False
2025-04-14,VERS,Ikita,102.09,False
2025-04-14,VERS,Inuwet,2019.54,False
2025-04-14,VERS,Jactal,73.62,False
2025-04-14,VERS,Janod,9323.48,False
2025-04-14,VERS,Jellycat,951.6,False
2025-04-14,VERS,KIMANE,1198.14,False
2025-04-14,VERS,Kaloo,1247.22,False
2025-04-14,VERS,Keel Toys,506.23,False
2025-04-14,VERS,Ki ET LA,1731.85,False
2025-04-14,VERS,Kiddikutter,92.4,False
2025-04-14,VERS,Kidywolf,2650.09,False
2025-04-14,VERS,Kimane,142.04,False
2025-04-14,VERS,Kiub,49.77,False
2025-04-14,VERS,Kknekki,257.4,False
2025-04-14,VERS,Koziol,93.15,False
2025-04-14,VERS,L'Ours Français,17.02,False
2025-04-14,VERS,LA POULE QUI POND,197.77,False
2025-04-14,VERS,LIEWOOD,151.2,False
2025-04-14,VERS,La Petite Epicerie,2688.16,False
2025-04-14,VERS,La case de cousin Paul,48.4,False
2025-04-14,VERS,Labay,119.51,False
2025-04-14,VERS,Lamazuna,1079.55,False
2025-04-14,VERS,Le Coq Toqué,3.4,False
2025-04-14,VERS,Legami,2331.94,False
2025-04-14,VERS,Les Petites Dates,51.6,False
2025-04-14,VERS,Les Petits Zodiaques,792.0,False
2025-04-14,VERS,Les minis mondes,138.2,False
2025-04-14,VERS,Lilliputiens,2168.12,False
2025-04-14,VERS,Little Dutch,440.55,False
2025-04-14,VERS,Little L,42.4,False
2025-04-14,VERS,Lulu Copenhagen,50.0,False
2025-04-14,VERS,MDS,19.7,False
2025-04-14,VERS,MISTER GADGET,142.05,False
2025-04-14,VERS,MOB,727.22,False
2025-04-14,VERS,Mango éditions,328.76,False
2025-04-14,VERS,Marc Vidal,40.8,False
2025-04-14,VERS,Marcel et Joachim,409.6,False
2025-04-14,VERS,Marky,107.52,False
2025-04-14,VERS,Martinelia,49.29,False
2025-04-14,VERS,Martinex,225.0,False
2025-04-14,VERS,Maïlou,16.1,False
2025-04-14,VERS,Mercier,168.44,False
2025-04-14,VERS,Metalmorphose,2162.83,False
2025-04-14,VERS,Milan,1398.17,False
2025-04-14,VERS,Minikane,20.0,False
2025-04-14,VERS,Minus Editions,403.28,False
2025-04-14,VERS,Monjour,836.4,False
2025-04-14,VERS,Moonie,68.04,False
2025-04-14,VERS,Morphée,150.0,False
2025-04-14,VERS,Moxie,376.2,False
2025-04-14,VERS,My Arcade,94.5,False
2025-04-14,VERS,My Little Day,54.1,False
2025-04-14,VERS,Nailmatic,2836.83,False
2025-04-14,VERS,Namaki,26.6,False
2025-04-14,VERS,Nathan,1197.68,False
2025-04-14,VERS,Neogrün,93.8,False
2025-04-14,VERS,Nobodinoz,715.45,False
2025-04-14,VERS,OMY,3604.08,False
2025-04-14,VERS,OPPI,69.93,False
2025-04-14,VERS,Ooly,462.8,False
2025-04-14,VERS,Ouate,695.39,False
2025-04-14,VERS,PARIS 2024,217.07,False
2025-04-14,VERS,PEZ,87.11,False
2025-04-14,VERS,PLUS PLUS,1128.5,False
2025-04-14,VERS,POMEA,559.64,False
2025-04-14,VERS,POPPIK,800.36,False
2025-04-14,VERS,Pandacraft,15.0,False
2025-04-14,VERS,Paola Reina,186.01,False
2025-04-14,VERS,Papo,1390.65,False
2025-04-14,VERS,Party Deco,8412.25,False
2025-04-14,VERS,Piatnik,379.26,False
2025-04-14,VERS,Pieces & Peace,65.94,False
2025-04-14,VERS,Pierrot Gourmand,46.9,False
2025-04-14,VERS,Pixie Games,298.5,False
2025-04-14,VERS,Play&Go,238.1,False
2025-04-14,VERS,Poule Party,3990.1,False
2025-04-14,VERS,Professor Puzzle,557.58,False
2025-04-14,VERS,Quartier Libre,159.42,False
2025-04-14,VERS,Quut,1192.05,False
2025-04-14,VERS,Rice,17.8,False
2025-04-14,VERS,Robotime,6670.06,False
2025-04-14,VERS,Rockahula,144.3,False
2025-04-14,VERS,Rosajou,707.87,False
2025-04-14,VERS,SI SI La Paillette,196.3,False
2025-04-14,VERS,Sam & Julia,292.5,False
2025-04-14,VERS,Sassi,513.94,False
2025-04-14,VERS,Sentosphère,1398.9,False
2025-04-14,VERS,So Family,573.94,False
2025-04-14,VERS,Souza,1479.83,False
2025-04-14,VERS,Splash,17.04,False
2025-04-14,VERS,Spunky,4.14,False
2025-04-14,VERS,Studio Roof,271.5,False
